LFQ intensity 1	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 19	LFQ intensity 2	LFQ intensity 20	LFQ intensity 21	LFQ intensity 22	LFQ intensity 23	LFQ intensity 24	LFQ intensity 25	LFQ intensity 26	LFQ intensity 27	LFQ intensity 28	LFQ intensity 29	LFQ intensity 3	LFQ intensity 30	LFQ intensity 31	LFQ intensity 32	LFQ intensity 33	LFQ intensity 34	LFQ intensity 35	LFQ intensity 36	LFQ intensity 37	LFQ intensity 38	LFQ intensity 39	LFQ intensity 4	LFQ intensity 40	LFQ intensity 41	LFQ intensity 42	LFQ intensity 43	LFQ intensity 44	LFQ intensity 45	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	N: N: Peptides	N: N: Unique peptides	N: N: Sequence coverage [%]	N: N: Unique sequence coverage [%]	N: N: Mol. weight [kDa]	N: N: Score	N: N: Intensity	N: N: MS/MS count	T: T: Protein IDs	T: T: Majority protein IDs	T: T: Protein names	T: T: Gene names	T: T: id
21,8225	20,8622	22,3347	22,2573	22,1925	22,857	21,904	21,4921	20,5303	22,728	21,3659	20,0872	22,5358	22,1035	22,2408	22,9728	22,8616	23,9659	21,3167	23,5573	21,7661	21,5974	22,4662	22,9352	23,4628	21,512	22,5277	21,8378	21,6254	22,5195	22,2542	23,4328	22,0941	21,8976	22,5676	21,9845	21,7825	23,257	23,1793	23,2486	21,3716	21,905	23,0479	22,0538	23,0711	11	10	88	78	20592	16504	212040000	18	O14497-3;O14497;O14497-2	O14497-3;O14497;O14497-2	AT-rich interactive domain-containing protein 1A	ARID1A	110
22,0855	21,2902	22,9683	21,8882	21,8794	20,962	22,6297	21,6645	21,2452	21,5275	22,075	20,3472	21,7793	21,3637	23,2485	22,489	24,1527	23,7661	22,7031	21,5881	22,998	22,3553	22,1587	22,6076	23,0723	23,4452	22,6936	22,3911	22,2403	23,8986	24,3136	23,3932	23,5375	21,6305	24,4756	22,7354	21,3084	21,7298	23,1188	24,213	22,8155	21,2974	22,9863	21,8265	21,3692	5	5	211	211	34482	27193	480650000	48	O14579;O14579-3;O14579-2	O14579;O14579-3;O14579-2	Coatomer subunit epsilon	COPE	113
21,7034	22,2131	23,3166	22,5268	22,161	21,78	21,9782	23,6529	24,0173	23,5445	23,3147	19,9564	23,3574	23,1999	22,95	22,8862	22,8507	23,696	23,0699	23,0924	21,6794	23,4727	22,2971	21,9981	23,4839	24,0887	24,1073	24,4557	24,205	24,2524	24,9615	24,4212	24,2205	21,9107	24,6613	23,9944	23,3389	23,695	24,2479	25,0807	22,3487	20,9522	22,5988	23,1642	22,7544	17	17	20	20	13665	11687	1684300000	151	O14617-5;O14617-4;O14617;O14617-2;O14617-3	O14617-5;O14617-4;O14617;O14617-2;O14617-3	AP-3 complex subunit delta-1	AP3D1	114
21,857	21,5413	22,9731	21,8855	22,1627	22,2461	22,0188	23,4766	21,9745	21,2629	22,5145	19,6986	22,0324	21,7787	21,9559	22,3508	22,4571	23,3939	20,0678	22,6535	22,4449	22,5353	20,9018	22,9655	22,4422	22,3506	23,4116	21,768	22,5246	22,8423	22,6639	22,4746	22,3755	21,7265	23,1495	22,0104	21,0948	21,6286	22,0727	23,1775	22,7007	22,4762	22,7875	22,7618	21,617	3	1	18	5	20056	34042	136270000	30	O14647-2;O14647	O14647-2;O14647	Chromodomain-helicase-DNA-binding protein 2	CHD2	115
22,1213	22,0659	22,1278	21,8991	22,8254	21,6255	22,254	23,2742	21,4259	21,8066	22,2893	20,7022	23,7978	21,9121	21,6953	22,595	22,4409	22,5033	21,9862	21,3874	21,0033	21,6863	21,5614	21,4475	22,2442	23,2944	21,9602	22,219	22,4021	22,2865	22,1713	22,4927	22,863	21,1786	23,4012	22,2527	22,9068	21,9499	21,9381	22,6851	20,8982	22,1306	22,4525	21,1862	22,336	2	2	76	76	34812	32707	73495000	8	O14662-2;O14662-4;O14662-5;O14662;O14662-3;O14662-6	O14662-2;O14662-4;O14662-5;O14662;O14662-3;O14662-6	Syntaxin-16	STX16	117
21,9397	21,6741	23,1941	21,9024	21,9699	22,9842	22,0839	22,5827	23,2077	22,0336	21,2434	20,0965	23,722	22,1422	21,9795	22,5327	22,6874	23,8229	22,4505	22,1793	22,5454	22,8476	22,0493	23,1503	21,601	21,3118	24,1691	24,6119	23,0624	23,1104	22,9564	23,0213	22,5308	23,971	24,8774	24,0417	23,5186	21,4188	24,0672	24,5634	21,766	21,7602	23,013	22,202	21,6917	2	2	131	131	18624	1778	615850000	56	O14735-3;O14735;O14735-2	O14735-3;O14735;O14735-2	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	CDIPT	121
21,7214	22,5558	22,2272	21,7118	22,0095	21,9934	21,9075	22,1363	21,712	21,5981	22,6004	19,8058	21,2001	22,3362	21,4903	23,1753	23,3913	22,847	22,4862	22,1425	21,1213	22,6301	22,0614	22,2733	22,9846	22,2989	22,777	23,2628	24,2541	22,6517	22,7306	23,0072	23,6461	22,3894	24,2367	23,0096	22,8924	22,9165	22,849	23,523	22,1584	21,6525	21,7328	21,8803	22,4588	9	9	177	177	72683	15725	439100000	47	O14744;O14744-5;O14744-2;O14744-3;O14744-4	O14744;O14744-5;O14744-2;O14744-3;O14744-4	Protein arginine N-methyltransferase 5;Protein arginine N-methyltransferase 5, N-terminally processed	PRMT5	123
21,9548	21,8192	22,1769	21,9572	21,6281	22,5333	20,7473	22,0117	22,4552	21,7182	21,9109	20,6252	22,8932	21,9707	20,856	22,3323	22,0374	21,9742	21,3225	21,5824	22,4219	22,2936	22,0193	22,1306	22,0324	22,6394	22,6239	22,53	22,1977	21,7998	23,6481	22,7173	22,2043	21,969	22,7462	21,0135	21,9298	20,8667	21,92	21,8879	22,187	22,449	22,2455	22,3044	22,3523	3	3	114	114	45083	18807	19506000	5	O14763-2;O14763	O14763-2;O14763	Tumor necrosis factor receptor superfamily member 10B	TNFRSF10B	125
22,6187	25,1755	22,1152	25,7517	25,596	22,3432	21,6895	25,3834	25,0257	24,5865	25,5399	23,0985	25,8788	24,2562	25,5649	26,4504	25,8469	25,7093	25,0955	21,1515	25,1341	25,7198	24,7308	22,3499	25,0155	25,5403	25,9098	26,2656	25,6467	25,6266	26,6823	25,8387	26,219	25,4853	27,0027	25,6736	24,7722	24,7071	25,1494	26,4236	25,5786	25,1457	25,3997	25,2415	25,099	5	5	219	219	34463	28873	3047700000	125	O14773-2;O14773	O14773-2;O14773	Tripeptidyl-peptidase 1	TPP1	126
24,1388	23,8554	25,3408	23,7879	24,7223	24,7501	24,5084	24,4839	24,2511	23,2412	24,7283	22,5269	24,4142	22,9743	24,3198	24,5356	24,8962	26,6886	25,435	25,3125	25,4625	25,3501	24,5449	25,9592	25,4197	26,6951	27,1074	25,4809	26,1024	25,5628	26,6033	26,931	25,519	24,0698	25,4413	26,3488	25,0091	26,1758	25,0651	25,3129	23,7507	24,2821	23,813	24,2898	24,2253	27	27	219	219	1239	88904	8298400000	374	O14776;O14776-2;Q5VWI1	O14776;O14776-2	Transcription elongation regulator 1	TCERG1	127
21,5137	24,1878	25,2504	24,8469	23,5173	25,1515	24,4222	25,6157	25,4838	24,9961	25,7361	20,5506	25,6489	24,6471	25,7877	26,3372	26,1929	26,0156	25,4092	25,5065	25,8227	25,6377	24,6293	26,0544	26,3488	27,0561	27,2105	27,3118	26,7358	27,0431	27,2286	27,0118	26,771	21,444	27,2662	27,0049	25,6493	26,39	26,1365	27,0454	25,3545	24,3924	24,7534	24,3261	24,9414	11	11	556	556	27887	18336	9122500000	373	O14818;O14818-2;O14818-4;Q8TAA3-2;Q8TAA3-5;Q8TAA3	O14818;O14818-2	Proteasome subunit alpha type-7	PSMA7	129
21,8014	22,304	22,5818	22,317	22,2664	21,8673	22,0619	21,9305	21,8056	22,1316	21,79	21,4088	20,965	21,8096	21,8365	22,1406	22,5115	22,8872	22,199	21,527	21,2812	22,1077	22,0623	22,3481	22,3567	21,7933	22,9193	22,8119	22,8449	22,0444	24,0083	22,6019	23,0012	22,5098	24,1856	21,6353	22,5127	22,951	22,9572	22,1293	22,4583	22,7379	21,5179	22,1871	22,0872	4	4	21	21	38287	19128	210540000	18	O14828;O14828-2	O14828;O14828-2	Secretory carrier-associated membrane protein 3	SCAMP3	130
21,9075	21,5572	22,2862	22,4096	22,0129	21,0768	22,9179	21,7947	22,2662	21,1357	22,3546	20,5979	21,8337	22,1299	23,2815	23,1251	22,0608	23,6985	22,197	22,5911	23,6508	23,0647	20,7039	23,051	21,7835	21,7363	22,8109	22,4442	20,8518	22,2635	22,9295	22,0537	21,4087	22,5984	23,1302	22,1992	20,3294	21,7514	22,2805	22,5821	21,6143	21,7934	22,6592	22,2635	22,7898	4	4	173	173	37767	40651	213900000	16	O14874-2;O14874-3;O14874	O14874-2;O14874-3;O14874	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial	BCKDK	131
21,4809	22,0355	22,0818	22,0857	21,9519	25,1778	21,507	25,0103	24,878	25,2492	24,8093	20,5347	26,3133	24,543	25,4069	25,4478	22,2395	25,5887	25,0818	25,5112	25,5329	25,5995	22,4571	25,5031	25,4406	26,1281	26,417	26,6998	26,6538	26,0714	26,6638	26,5624	25,911	24,4235	26,0737	25,8233	24,2964	25,1002	25,1633	25,495	25,7042	22,3342	21,9729	25,2668	25,0777	3	3	322	322	16516	38209	3034000000	122	O14880	O14880	Microsomal glutathione S-transferase 3	MGST3	133
25,8186	26,2881	26,3168	25,8232	22,2866	25,9236	26,5245	25,8648	26,0577	25,2017	26,1609	24,1829	26,4648	25,2834	26,2882	25,7628	26,1151	26,9148	25,7682	26,1683	26,4752	26,5421	26,1495	26,0385	26,3318	27,5746	27,3094	26,9337	26,3265	26,6256	27,0941	26,6761	26,1605	26,1235	25,3818	26,3824	25,2797	26,3481	25,7304	25,5323	26,258	26,2025	26,116	26,2258	26,7142	21	21	275	275	10211	32541	6634900000	247	O14936-3;O14936-4;O14936-6;O14936-2;O14936;O14936-5	O14936-3;O14936-4;O14936-6;O14936-2;O14936;O14936-5	Peripheral plasma membrane protein CASK	CASK	136
21,9429	22,2774	22,0291	22,0703	21,9984	22,3525	21,7687	22,1289	22,3658	22,2477	22,6066	20,3029	24,2988	21,3673	21,8633	23,1767	22,0411	22,7942	23,4621	23,4799	23,9628	23,6599	21,9656	23,7479	23,8752	22,5482	22,1928	22,8496	21,9505	22,196	23,8034	24,7905	21,9584	21,949	21,6784	21,7092	21,3057	22,3878	23,0431	23,185	22,352	22,8582	22,4597	22,1795	21,9332	3	3	329	329	99062	19237	416850000	40	O14949	O14949	Cytochrome b-c1 complex subunit 8	UQCRQ	137
28,0758	26,2195	27,5497	26,6816	27,0212	27,5228	27,2908	27,3485	27,2714	27,1421	27,8592	25,0272	28,333	26,2278	26,6555	27,3775	26,9022	27,8751	26,7653	26,7694	27,3583	27,2158	27,0244	27,3439	26,8304	28,0586	28,2068	27,9269	27,8445	27,5339	28,365	28,5445	27,9531	26,7401	28,5498	27,8108	27,2111	28,1305	27,9473	28,6994	27,8926	26,4276	26,5744	27,1718	26,9576	12	6	667	333	19794	32331	48443000000	1103	P19105;O14950	P19105;O14950	Myosin regulatory light chain 12A;Myosin regulatory light chain 12B	MYL12A;MYL12B	138
21,8027	24,6669	25,165	24,9661	24,2364	24,168	24,9296	25,0342	25,057	24,25	25,2281	23,0697	24,8861	23,4927	21,8258	24,4229	24,4534	25,8837	23,9493	24,2726	21,7164	24,4115	24,7536	25,0217	24,6315	25,1566	25,4116	24,9338	24,4866	24,4571	25,6498	25,5794	24,803	24,6793	25,5753	25,6612	25,0287	25,8909	25,2805	25,7381	22,076	24,7728	24,985	21,8148	22,8338	15	15	202	202	11528	14086	3522400000	189	O14974;O14974-4;O14974-3;O14974-2;O14974-5	O14974;O14974-4;O14974-3;O14974-2;O14974-5	Protein phosphatase 1 regulatory subunit 12A	PPP1R12A	141
22,3543	24,0814	25,2901	23,7867	24,2819	24,5296	21,1055	24,8503	24,7038	24,0803	25,2792	22,8863	24,7087	23,9277	24,7289	25,5585	24,5867	26,4572	25,2665	25,769	26,2762	26,0667	24,499	25,947	25,2099	27,2077	27,3277	26,2426	26,5279	26,2841	26,7988	26,8866	25,9689	23,4094	26,3202	26,0032	24,7909	26,4167	25,6744	26,8198	22,1162	22,9231	21,4465	22,0306	22,6673	11	1	402	74	27191	13411	7307700000	279	O14979-3;O14979-2	O14979-3;O14979-2	Heterogeneous nuclear ribonucleoprotein D-like	HNRNPDL	143
21,8725	23,8501	24,5448	23,8824	23,7173	23,879	23,9592	24,56	24,3888	23,7737	24,6916	22,3541	24,6509	24,2545	24,7044	25,4921	25,2807	24,6802	23,949	23,693	23,9748	24,4451	23,8384	23,975	24,303	24,8839	24,8164	24,8104	24,6592	24,6153	25,0904	24,8881	24,3433	24,0615	25,1825	24,8885	24,1033	24,1283	24,4883	24,8117	22,3546	23,6448	23,8458	24,0062	24,1009	21	21	243	243	12338	59242	2889200000	239	O14980	O14980	Exportin-1	XPO1	144
21,1418	22,6947	22,2161	23,0506	21,6289	21,8186	22,3028	22,7665	22,5705	21,0811	22,6641	21,0044	21,5391	23,129	23,7427	24,012	23,5754	22,6366	21,2252	21,5545	22,724	22,2505	22,9042	21,2168	23,2263	22,7802	22,3226	23,4266	23,177	23,3952	23,2721	22,7461	22,1629	23,1796	23,6454	23,4241	23,1072	22,4942	23,3438	23,0646	21,7991	22,0126	23,2978	22,4446	21,5019	9	9	7	7	20512	24718	480010000	58	O15031	O15031	Plexin-B2	PLXNB2	147
24,399	22,8021	24,7518	21,5098	22,557	25,069	25,0416	22,4194	22,234	23,8552	21,8453	21,7044	24,98	21,4822	24,496	24,9034	24,3788	25,3928	24,6609	24,819	25,0959	25,1288	24,0469	25,3493	24,8448	25,5794	25,9708	24,8371	25,5866	23,3861	25,6401	25,3302	24,7693	23,1516	25,1734	25,0783	24,0105	24,534	23,8478	24,2073	24,7381	22,6068	22,1879	24,7173	24,1683	15	15	187	187	11829	39221	2689900000	195	O15042;O15042-2;O15042-3	O15042;O15042-2;O15042-3	U2 snRNP-associated SURP motif-containing protein	U2SURP	148
21,9846	22,5316	21,7375	22,8771	21,8133	23,2397	22,2998	22,6317	23,0478	22,7606	23,3826	20,6726	21,9825	22,1451	22,3196	22,9461	23,6688	23,8738	22,7467	22,3241	23,0108	22,0034	22,7533	23,4987	22,1299	23,7317	23,1194	24,0932	23,8056	22,8614	24,962	25,3345	24,5722	22,461	23,8525	22,4732	22,8356	21,7754	23,7977	22,8553	21,0221	22,6152	22,9742	22,3296	22,6177	5	5	84	84	81099	14863	582620000	42	O15075-2;O15075;O15075-3;O15075-4	O15075-2;O15075	Serine/threonine-protein kinase DCLK1	DCLK1	150
20,9711	22,364	21,8059	22,1974	22,1913	21,9306	21,9482	21,431	21,496	21,3521	21,9813	21,1744	21,6131	21,8818	21,7044	23,0655	22,8918	22,2195	26,9406	26,9792	27,0794	22,4507	22,1126	27,0873	22,3152	21,9143	22,5952	22,2058	22,2989	22,2303	23,387	22,6053	26,4596	21,9506	24,0928	22,1046	21,5039	21,8504	21,3854	22,1343	21,9995	22,1452	22,692	21,7907	21,764	3	3	12	12	29038	29183	2006100000	24	O15078	O15078	Centrosomal protein of 290 kDa	CEP290	151
22,3713	22,2917	22,359	24,1582	22,1822	22,2962	21,6915	21,9977	22,4544	21,5753	22,1311	20,6404	22,9772	24,2631	24,4435	24,8093	25,0994	22,743	22,5488	21,8549	22,8683	24,05	21,8084	22,7043	24,0649	22,6619	22,366	25,182	24,4315	24,4275	22,7127	21,9615	22,3601	22,5718	22,4708	23,1045	22,1594	21,8642	21,72	21,9941	21,5399	22,0977	21,1086	22,0666	22,7121	2	2	97	97	36648	72715	439120000	34	O15127	O15127	Secretory carrier-associated membrane protein 2	SCAMP2	155
24,3384	24,5125	25,0879	24,6135	24,582	25,2744	24,8023	25,5593	25,418	25,252	25,5398	21,2417	26,307	25,0234	25,2988	26,2323	25,9407	25,8862	24,7265	24,8605	25,1062	25,1054	24,2084	24,8137	25,4446	26,2816	26,1837	26,5657	25,8313	24,9516	26,6595	26,235	25,8686	24,8982	26,5942	26,0677	25,0449	25,205	25,5325	26,3356	24,539	24,7528	24,298	25,191	25,1992	15	14	527	465	40949	17879	9067900000	422	O15143	O15143	Actin-related protein 2/3 complex subunit 1B	ARPC1B	156
25,5885	25,8998	26,2675	26,0183	26,0892	26,9882	26,2479	26,2929	26,2496	25,9623	26,4976	23,5637	27,3809	25,7556	26,17	26,5678	26,905	26,6906	26,1723	26,0137	25,9983	26,025	25,4668	26,0818	26,4248	26,6216	26,7641	27,1209	26,6276	26,6756	27,6157	27,2483	26,9434	26,1306	27,5067	26,9876	26,2189	26,2653	26,6262	26,9483	26,1671	25,4734	25,9067	26,459	26,2757	15	15	517	517	34333	37406	13724000000	294	O15144	O15144	Actin-related protein 2/3 complex subunit 2	ARPC2	157
25,0219	25,1756	25,6808	25,2632	25,657	26,0889	25,6888	26,272	26,3641	26,1118	27,047	22,8701	27,3595	25,0059	26,4345	27,2955	26,765	26,6473	25,6613	25,8214	26,1303	26,6775	25,3548	26,0742	26,6678	27,1769	27,4878	27,4679	27,0274	27,2442	27,6954	27,408	27,3135	25,4521	27,8477	27,3317	26,0597	26,6213	26,502	27,4644	25,7578	24,9621	21,3271	25,9381	25,4759	3	3	174	174	20546	29614	6473800000	164	O15145	O15145	Actin-related protein 2/3 complex subunit 3	ARPC3	158
21,0601	23,2554	23,7038	22,844	22,9978	22,1856	22,8236	22,2687	22,8266	21,7484	20,8843	20,0792	22,4426	22,3262	23,0405	23,5829	21,9806	22,998	23,6185	23,4149	21,9891	23,6788	22,6459	24,2741	21,1793	22,6931	23,6244	22,7842	23,6021	22,8302	23,8983	24,2089	22,5228	22,1897	23,4363	23,6326	21,0924	23,7151	23,2214	23,6611	21,1817	22,6778	23,1284	21,9453	21,7286	6	6	26	26	38646	9035	764370000	57	O15160-2;O15160	O15160-2;O15160	DNA-directed RNA polymerases I and III subunit RPAC1	POLR1C	159
21,6201	20,8468	21,3464	22,3428	21,8134	21,9643	21,55	21,6901	21,906	22,0986	21,9415	21,3693	21,6868	21,302	22,7063	23,1298	22,0713	22,9596	21,2241	21,9238	22,2556	22,4123	22,246	22,6843	21,9845	23,3176	22,8291	22,493	22,3563	22,6813	23,2528	22,5444	21,5004	21,829	22,6973	23,0499	21,9297	21,3809	21,93	22,5239	22,5997	21,3278	22,0379	22,9688	22,3278	3	3	57	57	11302	93977	191170000	16	O15164-2;O15164	O15164-2;O15164	Transcription intermediary factor 1-alpha	TRIM24	160
24,3007	24,9446	24,934	25,7299	25,7187	25,8267	25,1939	25,947	25,6131	25,435	25,3698	20,4295	25,9235	26,0979	25,7726	26,1759	26,6858	26,2417	25,3439	25,4577	25,3708	25,8374	24,3735	25,1688	26,0518	26,1269	26,0042	26,6929	25,8909	26,4214	27,0067	25,8277	26,3973	25,2426	27,0252	26,018	26,0357	25,1908	26,2468	26,7613	25,9524	25,1094	25,3311	25,9378	25,2477	10	9	399	399	23818	12002	6554800000	298	O15173;O15173-2	O15173;O15173-2	Membrane-associated progesterone receptor component 2	PGRMC2	161
21,3409	21,6282	22,1007	21,9124	22,3927	22,4253	21,6917	21,9922	22,2441	21,4833	21,5686	20,0503	21,4055	21,1825	23,7723	23,7507	23,1201	23,7742	22,9226	22,9351	21,6686	23,279	22,5239	22,7747	23,4366	23,418	23,7138	22,2157	22,5518	23,209	23,311	21,8285	22,8154	21,6326	21,7294	21,9359	22,0985	21,5724	22,4194	22,9562	21,506	22,0751	22,7393	22,6114	21,8813	8	8	421	421	28356	29559	354360000	45	O15247	O15247	Chloride intracellular channel protein 2	CLIC2	164
22,132	21,8803	22,519	21,3429	21,5561	22,0926	21,1738	23,8836	23,8306	23,7209	22,2264	20,0574	21,9233	22,2799	21,2993	24,3659	24,152	25,2479	24,4456	24,6135	24,8359	24,8597	22,5477	24,6126	24,8885	25,612	25,6484	25,7499	25,198	25,4964	26,1732	25,81	25,5469	22,8159	26,1126	25,4792	22,0312	24,6834	25,5782	25,1407	22,2882	21,221	21,1006	22,6699	22,5475	5	5	286	286	22958	44777	1558300000	76	O15258	O15258	Protein RER1	RER1	165
22,7225	25,1796	25,0782	25,2851	25,3176	24,9261	21,5218	25,0071	24,7158	24,5478	24,7279	20,4503	25,3499	25,4282	25,5936	25,943	25,4104	25,9303	25,156	25,0284	25,3512	25,5602	24,5314	25,4278	25,2589	25,8839	26,1947	26,5342	25,811	26,1478	27,441	26,4813	26,2126	25,8799	27,4383	26,2395	25,0789	25,5461	25,8737	26,9791	24,9356	25,0368	24,7531	25,0559	25,3838	4	4	149	149	30394	86982	5444900000	150	O15260;O15260-2;O15260-3	O15260;O15260-2;O15260-3	Surfeit locus protein 4	SURF4	166
22,1681	22,5092	22,5097	22,1313	22,329	22,1411	21,8112	21,8128	22,1088	21,6505	21,8854	20,1476	21,961	21,8167	22,877	22,7008	22,5426	23,7922	22,399	22,6545	22,5818	21,853	21,5184	21,788	22,8727	22,6824	22,3624	22,9198	22,7204	21,4376	22,1813	22,1126	23,8442	22,8693	24,5921	22,2132	22,8847	21,7284	23,4997	23,7883	21,4504	21,5435	22,259	22,053	21,7113	6	6	146	146	52743	1142	415610000	34	O15269;O15269-2	O15269	Serine palmitoyltransferase 1	SPTLC1	167
21,1195	21,214	23,5541	22,5499	22,7836	22,872	22,65	22,0361	21,9682	21,2139	22,9347	20,2588	23,0409	22,3302	23,0554	23,8244	23,1417	23,704	23,1766	23,3236	23,2225	23,5567	22,1164	23,506	23,3061	23,7871	23,5459	23,0922	23,5965	22,5289	23,9514	23,5564	22,9227	21,782	23,7942	23,8138	22,3431	23,3042	21,4195	22,3102	21,5045	21,7917	22,2322	23,0438	22,3376	15	5	189	64	11692	2935	816930000	101	O15294;O15294-3;O15294-2	O15294;O15294-3;O15294-2	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	OGT	168
21,581	22,2026	23,2285	21,6374	23,1789	21,3912	22,4257	22,274	21,6724	21,1183	21,7545	20,6211	22,3756	21,5283	21,3559	22,0515	21,4761	23,1831	24,6127	24,5188	24,4682	24,6528	21,6752	24,799	24,4029	25,0708	25,1928	24,7341	24,8028	24,4287	23,2121	22,5275	22,899	21,5677	22,5975	23,5678	23,8376	24,6875	24,3848	21,4245	22,1378	21,4968	21,5952	21,4811	21,7055	11	11	21	21	7525	22217	1055200000	72	O15344;O15344-2;Q9UJV3-2;Q9UJV3	O15344;O15344-2	E3 ubiquitin-protein ligase Midline-1	MID1	169
21,5543	23,7665	24,3298	23,7141	23,6922	24,2313	23,6633	23,8341	23,7655	23,6178	23,8092	20,4005	24,3509	23,4947	23,9093	23,0753	24,4877	23,6155	21,8192	21,9175	22,3596	22,7608	22,9701	22,5325	23,719	23,8857	23,6173	24,3142	23,4937	23,9429	24,7516	24,1657	24,2857	23,2842	25,4383	24,3855	23,1483	21,9358	23,6348	24,9787	23,6089	23,4901	23,9975	23,9236	23,0634	12	12	347	347	5814	10379	1297700000	114	O15371-2;O15371-3;O15371	O15371-2;O15371-3;O15371	Eukaryotic translation initiation factor 3 subunit D	EIF3D	171
22,2235	22,7661	22,7739	21,2642	23,2636	22,7504	21,7894	22,4639	22,6642	20,7096	21,2792	20,3545	22,4457	21,509	22,2125	22,2334	22,2685	23,4533	22,46	22,4174	21,9176	22,2633	21,8008	22,6343	22,0704	23,2878	22,2329	23,4347	22,7479	22,1318	23,5932	22,1238	23,8547	21,8009	22,9369	22,2138	22,2624	21,9841	21,7001	22,6114	21,7508	21,4228	21,4572	21,3834	22,9394	2	2	94	94	3993	15013	134060000	10	O15372	O15372	Eukaryotic translation initiation factor 3 subunit H	EIF3H	172
21,1367	21,9386	21,9279	21,8743	22,1648	22,1151	21,7835	22,1044	21,562	21,0405	21,3556	19,81	22,6587	20,9127	22,2173	23,4117	22,3997	22,7283	21,8101	23,3765	22,0707	23,3333	22,3378	23,4005	23,011	23,8745	24,2212	23,7203	21,2804	22,6826	22,5824	21,9304	23,3223	22,1496	22,9032	22,8999	21,6647	22,0405	21,7488	21,0809	22,2327	21,4328	21,1699	21,183	23,5895	8	7	222	203	48847	11719	406990000	52	O15379;O15379-2	O15379;O15379-2	Histone deacetylase 3	HDAC3	173
20,7894	21,8495	21,633	21,6637	22,3882	22,609	21,9626	21,8019	22,2962	21,6685	21,7985	20,3084	21,7368	24,3693	21,3964	24,3214	24,7206	22,1531	21,9142	21,3314	23,2988	21,5844	21,8656	21,7641	21,4648	22,8724	21,7641	22,9057	24,2224	24,8179	22,3438	24,4877	21,4022	24,4021	25,0351	21,9996	24,2982	22,4193	24,27	24,6014	21,2806	21,7244	21,1358	22,6206	22,7383	6	6	397	397	274	82336	775050000	46	O15400-2;O15400	O15400-2;O15400	Syntaxin-7	STX7	177
21,3374	21,2194	26,3483	21,8043	21,9496	23,3349	25,2619	21,6523	22,0598	21,9356	24,8501	19,8891	25,7958	25,1894	25,1286	25,7984	25,631	25,0947	22,2041	24,8135	24,7498	25,4445	21,9816	24,9869	25,4497	25,485	25,5731	25,6444	25,3713	23,802	21,7753	22,2591	21,8272	22,2987	22,4219	21,8246	21,8534	25,0862	25,0253	25,048	22,0015	21,5128	21,7888	22,2865	22,2604	6	6	157	157	49469	57842	1548200000	127	O15427	O15427	Monocarboxylate transporter 4	SLC16A3	178
21,0644	22,0623	22,2994	22,128	22,569	21,1903	21,9532	21,7059	22,4515	21,6942	23,32	20,0281	21,567	21,2782	21,7961	22,9285	23,3177	22,4802	22,1548	22,2627	22,3637	22,257	21,006	22,1143	22,379	22,738	23,3026	22,7471	22,8269	21,4597	23,7188	22,8094	21,9132	21,8509	22,4234	23,0386	21,7283	21,5275	22,4856	21,7435	21,9778	22,448	21,9894	21,2276	21,7992	6	6	59	59	1442	23675	247330000	36	O15439-2;O15439;O15439-4;O15439-3	O15439-2;O15439;O15439-4;O15439-3	Multidrug resistance-associated protein 4	ABCC4	179
22,2031	22,0196	22,7403	22,117	22,594	22,292	21,9228	21,467	21,6091	20,6261	21,6254	19,8476	22,1385	22,213	22,2406	22,1377	21,2973	23,1789	21,013	21,9362	21,3752	21,8736	21,2764	24,092	22,5702	23,0116	24,3525	23,4085	22,5071	22,3535	23,9867	22,9677	22,9219	22,1988	22,2963	21,7652	21,6013	22,5774	20,883	23,0004	23,0456	21,2496	22,5668	22,3604	22,1972	3	3	151	151	54985	13987	340540000	31	O15446;O15446-2	O15446;O15446-2	DNA-directed RNA polymerase I subunit RPA34	CD3EAP	180
25,9917	26,1904	26,1378	26,3524	26,712	26,375	25,3151	27,2548	26,9679	26,6003	27,3036	24,4819	27,395	26,0099	25,9541	26,7094	26,9254	26,627	25,8835	25,8029	25,9548	26,1685	26,3533	25,9239	26,0897	26,8358	26,8178	27,2013	26,9127	26,8003	27,5302	27,2532	26,9232	26,3867	27,7106	26,8771	26,1523	26,4459	26,7381	27,1733	25,8027	26,1079	26,4503	26,1709	26,4484	20	20	443	443	60632	17529	25284000000	825	O15460-2;O15460	O15460-2;O15460	Prolyl 4-hydroxylase subunit alpha-2	P4HA2	182
